ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
PassPerItem,Character,equal,159035765518985,159036049258118,283739133
UntilNoChange,Character,equal,159036049295901,159036049345330,49429
WhileNeeded,Character,equal,159036049356753,159036049439774,83021
PassPerItem,Character,equal,159036049527527,159036381904156,332376629
UntilNoChange,Character,equal,159036381947589,159036382005853,58264
WhileNeeded,Character,equal,159036382027690,159036382083045,55355
PassPerItem,Character,equal,159036382138636,159036724388804,342250168
UntilNoChange,Character,equal,159036724427738,159036724486762,59024
WhileNeeded,Character,equal,159036724502531,159036724559311,56780
PassPerItem,Character,equal,159036724617709,159037063554805,338937096
UntilNoChange,Character,equal,159037063604790,159037063661944,57154
WhileNeeded,Character,equal,159037063676210,159037063732018,55808
PassPerItem,Character,equal,159037063802007,159037408261926,344459919
UntilNoChange,Character,equal,159037408362424,159037408465749,103325
WhileNeeded,Character,equal,159037408499518,159037408595383,95865
PassPerItem,Character,equal,159037408696480,159037762178735,353482255
UntilNoChange,Character,equal,159037762225179,159037762282846,57667
WhileNeeded,Character,equal,159037762298893,159037762354909,56016
PassPerItem,Character,equal,159037762411675,159038106783557,344371882
UntilNoChange,Character,equal,159038106824476,159038106882576,58100
WhileNeeded,Character,equal,159038106895636,159038106952110,56474
PassPerItem,Character,equal,159038107022151,159038445720933,338698782
UntilNoChange,Character,equal,159038445764871,159038445823760,58889
WhileNeeded,Character,equal,159038445842759,159038445899632,56873
PassPerItem,Character,equal,159038445962837,159038802738015,356775178
UntilNoChange,Character,equal,159038802778887,159038802827818,48931
WhileNeeded,Character,equal,159038802839773,159038802886600,46827
PassPerItem,Character,equal,159038803000120,159039084948589,281948469
UntilNoChange,Character,equal,159039084986974,159039085036070,49096
WhileNeeded,Character,equal,159039085046904,159039085095160,48256
PassPerItem,Character,equal,159039085157982,159039376947097,291789115
UntilNoChange,Character,equal,159039376989343,159039377038130,48787
WhileNeeded,Character,equal,159039377049085,159039377095935,46850
PassPerItem,Character,equal,159039377178125,159039657528979,280350854
UntilNoChange,Character,equal,159039657566130,159039657614613,48483
WhileNeeded,Character,equal,159039657627724,159039657674738,47014
PassPerItem,Character,equal,159039657725381,159039983990871,326265490
UntilNoChange,Character,equal,159039984046882,159039984104843,57961
WhileNeeded,Character,equal,159039984118822,159039984174465,55643
PassPerItem,Character,equal,159039984235249,159040281718779,297483530
UntilNoChange,Character,equal,159040281756205,159040281805547,49342
WhileNeeded,Character,equal,159040281816557,159040281892809,76252
PassPerItem,Character,equal,159040281999017,159040563354633,281355616
UntilNoChange,Character,equal,159040563392280,159040563440569,48289
WhileNeeded,Character,equal,159040563451390,159040563526847,75457
PassPerItem,Character,equal,159040563577569,159040843464114,279886545
UntilNoChange,Character,equal,159040843502885,159040843551420,48535
WhileNeeded,Character,equal,159040843562089,159040843639731,77642
PassPerItem,Character,equal,159040843738267,159041129330925,285592658
UntilNoChange,Character,equal,159041129369563,159041129419313,49750
WhileNeeded,Character,equal,159041129430055,159041129478315,48260
PassPerItem,Character,equal,159041129528104,159041452747715,323219611
UntilNoChange,Character,equal,159041452791209,159041452839654,48445
WhileNeeded,Character,equal,159041452850476,159041452897312,46836
PassPerItem,Character,equal,159041452956681,159041739580462,286623781
UntilNoChange,Character,equal,159041739618451,159041739668039,49588
WhileNeeded,Character,equal,159041739678269,159041739725547,47278
PassPerItem,Character,equal,159041739799726,159042021035598,281235872
UntilNoChange,Character,equal,159042021081610,159042021130613,49003
WhileNeeded,Character,equal,159042021148138,159042021195741,47603
PassPerItem,Character,equal,159042021244605,159042310537909,289293304
UntilNoChange,Character,equal,159042310627530,159042310700164,72634
WhileNeeded,Character,equal,159042310711639,159042310761559,49920
PassPerItem,Character,equal,159042310813304,159042629749895,318936591
UntilNoChange,Character,equal,159042629795988,159042629846248,50260
WhileNeeded,Character,equal,159042629858712,159042629906888,48176
PassPerItem,Character,equal,159042629994332,159042922953359,292959027
UntilNoChange,Character,equal,159042922999338,159042923049775,50437
WhileNeeded,Character,equal,159042923062087,159042923132165,70078
PassPerItem,Character,equal,159042923239108,159043216639140,293400032
UntilNoChange,Character,equal,159043216688986,159043216738754,49768
WhileNeeded,Character,equal,159043216752639,159043216825206,72567
PassPerItem,Character,equal,159043216882857,159043510692130,293809273
UntilNoChange,Character,equal,159043510741029,159043510789926,48897
WhileNeeded,Character,equal,159043510800899,159043510870651,69752
PassPerItem,Character,equal,159043510924038,159043837498609,326574571
UntilNoChange,Character,equal,159043837544447,159043837599149,54702
WhileNeeded,Character,equal,159043837611213,159043837691757,80544
PassPerItem,Character,equal,159043837769282,159044130447829,292678547
UntilNoChange,Character,equal,159044130492870,159044130542578,49708
WhileNeeded,Character,equal,159044130553337,159044130626442,73105
PassPerItem,Character,equal,159044130691408,159044420639548,289948140
UntilNoChange,Character,equal,159044420684938,159044420789283,104345
WhileNeeded,Character,equal,159044420829987,159044420969901,139914
PassPerItem,Character,equal,159044421070573,159044710772617,289702044
UntilNoChange,Character,equal,159044710826694,159044710897336,70642
WhileNeeded,Character,equal,159044710909818,159044710999742,89924
PassPerItem,Character,equal,159044711083488,159045040336486,329252998
UntilNoChange,Character,equal,159045040380553,159045040430505,49952
WhileNeeded,Character,equal,159045040444485,159045040555387,110902
PassPerItem,Character,equal,159045040642731,159045331997425,291354694
UntilNoChange,Character,equal,159045332043348,159045332095295,51947
WhileNeeded,Character,equal,159045332108517,159045332160209,51692
PassPerItem,Character,equal,159045332211342,159045623656441,291445099
UntilNoChange,Character,equal,159045623693317,159045623743051,49734
WhileNeeded,Character,equal,159045623759908,159045623838137,78229
PassPerItem,Character,equal,159045623887202,159045915698981,291811779
UntilNoChange,Character,equal,159045915737353,159045915787693,50340
WhileNeeded,Character,equal,159045915799674,159045915849128,49454
PassPerItem,Character,equal,159045915902251,159046240104206,324201955
UntilNoChange,Character,equal,159046240146943,159046240201972,55029
WhileNeeded,Character,equal,159046240216657,159046240269949,53292
PassPerItem,Character,equal,159046240332459,159046529086625,288754166
UntilNoChange,Character,equal,159046529131107,159046529182374,51267
WhileNeeded,Character,equal,159046529194894,159046529244602,49708
PassPerItem,Character,equal,159046529301836,159046822671267,293369431
UntilNoChange,Character,equal,159046822707809,159046822757350,49541
WhileNeeded,Character,equal,159046822768569,159046822848862,80293
PassPerItem,Character,equal,159046822948601,159047114617104,291668503
UntilNoChange,Character,equal,159047114657168,159047114707018,49850
WhileNeeded,Character,equal,159047114718501,159047114789803,71302
PassPerItem,Character,equal,159047114886772,159047441695742,326808970
UntilNoChange,Character,equal,159047441741754,159047441797975,56221
WhileNeeded,Character,equal,159047441813571,159047441896529,82958
PassPerItem,Character,equal,159047441960755,159047741707443,299746688
UntilNoChange,Character,equal,159047741757440,159047741807073,49633
WhileNeeded,Character,equal,159047741820714,159047741892179,71465
PassPerItem,Character,equal,159047741974327,159048034829394,292855067
UntilNoChange,Character,equal,159048034872544,159048034922575,50031
WhileNeeded,Character,equal,159048034933871,159048035012162,78291
PassPerItem,Character,equal,159048035100043,159048325840559,290740516
UntilNoChange,Character,equal,159048325888583,159048325937703,49120
WhileNeeded,Character,equal,159048325949399,159048325998043,48644
PassPerItem,Character,equal,159048326045260,159048638912263,312867003
UntilNoChange,Character,equal,159048638954745,159048639003258,48513
WhileNeeded,Character,equal,159048639013996,159048639087326,73330
PassPerItem,Character,equal,159048639190056,159048930166114,290976058
UntilNoChange,Character,equal,159048930210147,159048930285165,75018
WhileNeeded,Character,equal,159048930303890,159048930365428,61538
PassPerItem,Character,equal,159048930449315,159049222063946,291614631
UntilNoChange,Character,equal,159049222112455,159049222180633,68178
WhileNeeded,Character,equal,159049222198654,159049222306032,107378
PassPerItem,Character,equal,159049222459189,159049516121448,293662259
UntilNoChange,Character,equal,159049516166318,159049516215828,49510
WhileNeeded,Character,equal,159049516226620,159049516274564,47944
PassPerItem,Character,equal,159049516323566,159049858842288,342518722
UntilNoChange,Character,equal,159049858886416,159049858958239,71823
WhileNeeded,Character,equal,159049858970806,159049859024744,53938
PassPerItem,Character,equal,159049859079545,159050187851481,328771936
UntilNoChange,Character,equal,159050187890584,159050187946671,56087
WhileNeeded,Character,equal,159050187959461,159050188020691,61230
PassPerItem,Character,equal,159050188090422,159050527024887,338934465
UntilNoChange,Character,equal,159050527072074,159050527128411,56337
WhileNeeded,Character,equal,159050527141444,159050527195870,54426
PassPerItem,Character,equal,159050527250066,159050818627476,291377410
UntilNoChange,Character,equal,159050818665521,159050818738256,72735
WhileNeeded,Character,equal,159050818753756,159050818837846,84090
PassPerItem,Character,equal,159050818961484,159051149864702,330903218
UntilNoChange,Character,equal,159051149906173,159051149977262,71089
WhileNeeded,Character,equal,159051149997050,159051150056082,59032
PassPerItem,Character,equal,159051150166596,159051441296895,291130299
UntilNoChange,Character,equal,159051441336430,159051441397099,60669
WhileNeeded,Character,equal,159051441417494,159051441514119,96625
PassPerItem,Character,equal,159051441640854,159051736440269,294799415
UntilNoChange,Character,equal,159051736476938,159051736541032,64094
WhileNeeded,Character,equal,159051736559403,159051736612233,52830
PassPerItem,Character,equal,159051736665389,159052030643643,293978254
UntilNoChange,Character,equal,159052030686010,159052030771575,85565
WhileNeeded,Character,equal,159052030788609,159052030893760,105151
PassPerItem,Character,equal,159052031003903,159052358432553,327428650
UntilNoChange,Character,equal,159052358475120,159052358568541,93421
WhileNeeded,Character,equal,159052358592717,159052358699075,106358
PassPerItem,Character,equal,159052358785582,159052650009972,291224390
UntilNoChange,Character,equal,159052650045950,159052650106672,60722
WhileNeeded,Character,equal,159052650123675,159052650175485,51810
PassPerItem,Character,equal,159052650342685,159052942339013,291996328
UntilNoChange,Character,equal,159052942384165,159052942435913,51748
WhileNeeded,Character,equal,159052942453229,159052942506727,53498
PassPerItem,Character,equal,159052942632372,159053234490716,291858344
UntilNoChange,Character,equal,159053234528156,159053234580059,51903
WhileNeeded,Character,equal,159053234591534,159053234641802,50268
PassPerItem,Character,equal,159053234699469,159053562934871,328235402
UntilNoChange,Character,equal,159053562978910,159053563034719,55809
WhileNeeded,Character,equal,159053563047550,159053563101749,54199
PassPerItem,Character,equal,159053563157000,159053895418056,332261056
UntilNoChange,Character,equal,159053895462919,159053895519211,56292
WhileNeeded,Character,equal,159053895532009,159053895586109,54100
PassPerItem,Character,equal,159053895652293,159054233612509,337960216
UntilNoChange,Character,equal,159054233662793,159054233721041,58248
WhileNeeded,Character,equal,159054233742218,159054233797967,55749
PassPerItem,Character,equal,159054233853851,159054570175053,336321202
UntilNoChange,Character,equal,159054570219793,159054570277702,57909
WhileNeeded,Character,equal,159054570292225,159054570348261,56036
PassPerItem,Character,equal,159054570404355,159054927498071,357093716
UntilNoChange,Character,equal,159054927551109,159054927608632,57523
WhileNeeded,Character,equal,159054927621986,159054927678003,56017
PassPerItem,Character,equal,159054927733474,159055267672143,339938669
