ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
UntilNoChange,int,sorted,153005429204318,153005429208844,4526
WhileNeeded,int,sorted,153005429263180,153005429266930,3750
PassPerItem,int,sorted,153005429385013,153005432690461,3305448
UntilNoChange,int,sorted,153005432746055,153005432750085,4030
WhileNeeded,int,sorted,153005432792245,153005432794581,2336
PassPerItem,int,sorted,153005432894615,153005436084325,3189710
UntilNoChange,int,sorted,153005436129669,153005436133441,3772
WhileNeeded,int,sorted,153005436172677,153005436176607,3930
PassPerItem,int,sorted,153005436271816,153005439471209,3199393
UntilNoChange,int,sorted,153005439518401,153005439522230,3829
WhileNeeded,int,sorted,153005439667467,153005439671003,3536
PassPerItem,int,sorted,153005439785124,153005442978832,3193708
UntilNoChange,int,sorted,153005443041058,153005443043911,2853
WhileNeeded,int,sorted,153005443071871,153005443074115,2244
PassPerItem,int,sorted,153005443171118,153005446422230,3251112
UntilNoChange,int,sorted,153005446483391,153005446487470,4079
WhileNeeded,int,sorted,153005446636550,153005446639278,2728
PassPerItem,int,sorted,153005446744654,153005449964325,3219671
UntilNoChange,int,sorted,153005450033808,153005450037010,3202
WhileNeeded,int,sorted,153005450066817,153005450070437,3620
PassPerItem,int,sorted,153005450143186,153005453366787,3223601
UntilNoChange,int,sorted,153005453409624,153005453412763,3139
WhileNeeded,int,sorted,153005453445260,153005453447411,2151
PassPerItem,int,sorted,153005453531105,153005456762353,3231248
UntilNoChange,int,sorted,153005456800560,153005456802974,2414
WhileNeeded,int,sorted,153005456825784,153005456827895,2111
PassPerItem,int,sorted,153005456896644,153005460112521,3215877
UntilNoChange,int,sorted,153005460150867,153005460153668,2801
WhileNeeded,int,sorted,153005460181218,153005460183400,2182
PassPerItem,int,sorted,153005460254382,153005463463580,3209198
UntilNoChange,int,sorted,153005463496671,153005463499128,2457
WhileNeeded,int,sorted,153005463519755,153005463521851,2096
PassPerItem,int,sorted,153005463589299,153005466873737,3284438
UntilNoChange,int,sorted,153005466915954,153005466919910,3956
WhileNeeded,int,sorted,153005466952502,153005466955843,3341
PassPerItem,int,sorted,153005467046217,153005470271249,3225032
UntilNoChange,int,sorted,153005470313092,153005470316955,3863
WhileNeeded,int,sorted,153005470350416,153005470353719,3303
PassPerItem,int,sorted,153005470439715,153005473778069,3338354
UntilNoChange,int,sorted,153005473817976,153005473820566,2590
WhileNeeded,int,sorted,153005473863009,153005473866461,3452
PassPerItem,int,sorted,153005473956920,153005477349910,3392990
UntilNoChange,int,sorted,153005477393246,153005477396272,3026
WhileNeeded,int,sorted,153005477417217,153005477419432,2215
PassPerItem,int,sorted,153005477499064,153005480725986,3226922
UntilNoChange,int,sorted,153005480762046,153005480764665,2619
WhileNeeded,int,sorted,153005480786172,153005480788307,2135
PassPerItem,int,sorted,153005480860234,153005484064780,3204546
UntilNoChange,int,sorted,153005484105366,153005484108128,2762
WhileNeeded,int,sorted,153005484127915,153005484130045,2130
PassPerItem,int,sorted,153005484192026,153005487413370,3221344
UntilNoChange,int,sorted,153005487446465,153005487449017,2552
WhileNeeded,int,sorted,153005487476818,153005487478884,2066
PassPerItem,int,sorted,153005487544436,153005491470584,3926148
UntilNoChange,int,sorted,153005491518017,153005491521328,3311
WhileNeeded,int,sorted,153005491565903,153005491568076,2173
PassPerItem,int,sorted,153005491655134,153005494895661,3240527
UntilNoChange,int,sorted,153005494933683,153005494937417,3734
WhileNeeded,int,sorted,153005494992170,153005494996009,3839
PassPerItem,int,sorted,153005495095402,153005498303182,3207780
UntilNoChange,int,sorted,153005498358730,153005498361620,2890
WhileNeeded,int,sorted,153005498382490,153005498384689,2199
PassPerItem,int,sorted,153005498448762,153005501640991,3192229
UntilNoChange,int,sorted,153005501678587,153005501681058,2471
WhileNeeded,int,sorted,153005501709039,153005501711150,2111
PassPerItem,int,sorted,153005501788281,153005505011323,3223042
UntilNoChange,int,sorted,153005505054998,153005505057383,2385
WhileNeeded,int,sorted,153005505080439,153005505082647,2208
PassPerItem,int,sorted,153005505152777,153005508469806,3317029
UntilNoChange,int,sorted,153005508509558,153005508512037,2479
WhileNeeded,int,sorted,153005508537540,153005508539776,2236
PassPerItem,int,sorted,153005508628565,153005512089816,3461251
UntilNoChange,int,sorted,153005512159356,153005512162164,2808
WhileNeeded,int,sorted,153005512188145,153005512191796,3651
PassPerItem,int,sorted,153005512285428,153005515628982,3343554
UntilNoChange,int,sorted,153005515673109,153005515675670,2561
WhileNeeded,int,sorted,153005515706816,153005515710727,3911
PassPerItem,int,sorted,153005515800699,153005519122132,3321433
UntilNoChange,int,sorted,153005519161419,153005519163901,2482
WhileNeeded,int,sorted,153005519188843,153005519192426,3583
PassPerItem,int,sorted,153005519286795,153005522626149,3339354
UntilNoChange,int,sorted,153005522670234,153005522672891,2657
WhileNeeded,int,sorted,153005522698496,153005522701784,3288
PassPerItem,int,sorted,153005522798905,153005526432454,3633549
UntilNoChange,int,sorted,153005526474241,153005526476897,2656
WhileNeeded,int,sorted,153005526504236,153005526507828,3592
PassPerItem,int,sorted,153005526594647,153005530259987,3665340
UntilNoChange,int,sorted,153005530309604,153005530312275,2671
WhileNeeded,int,sorted,153005530338396,153005530342081,3685
PassPerItem,int,sorted,153005530443762,153005533776918,3333156
UntilNoChange,int,sorted,153005533816311,153005533818883,2572
WhileNeeded,int,sorted,153005533842988,153005533846474,3486
PassPerItem,int,sorted,153005533930108,153005537276931,3346823
UntilNoChange,int,sorted,153005537322002,153005537325073,3071
WhileNeeded,int,sorted,153005537343847,153005537345980,2133
PassPerItem,int,sorted,153005537424096,153005540786576,3362480
UntilNoChange,int,sorted,153005540826452,153005540828967,2515
WhileNeeded,int,sorted,153005540847753,153005540849931,2178
PassPerItem,int,sorted,153005540920085,153005544407838,3487753
UntilNoChange,int,sorted,153005544454856,153005544457585,2729
WhileNeeded,int,sorted,153005544483911,153005544486058,2147
PassPerItem,int,sorted,153005544554174,153005547780716,3226542
UntilNoChange,int,sorted,153005547818954,153005547822115,3161
WhileNeeded,int,sorted,153005547879937,153005547882086,2149
PassPerItem,int,sorted,153005547952447,153005551174909,3222462
UntilNoChange,int,sorted,153005551219742,153005551222393,2651
WhileNeeded,int,sorted,153005551246287,153005551248470,2183
PassPerItem,int,sorted,153005551344534,153005556734535,5390001
UntilNoChange,int,sorted,153005556781710,153005556785107,3397
WhileNeeded,int,sorted,153005556807398,153005556809625,2227
PassPerItem,int,sorted,153005556878064,153005560137890,3259826
UntilNoChange,int,sorted,153005560180171,153005560182921,2750
WhileNeeded,int,sorted,153005560206629,153005560208836,2207
PassPerItem,int,sorted,153005560273670,153005563836679,3563009
UntilNoChange,int,sorted,153005563882321,153005563886220,3899
WhileNeeded,int,sorted,153005563923667,153005563926903,3236
PassPerItem,int,sorted,153005564028351,153005567415387,3387036
UntilNoChange,int,sorted,153005567454295,153005567456882,2587
WhileNeeded,int,sorted,153005567479901,153005567482101,2200
PassPerItem,int,sorted,153005567607946,153005570937759,3329813
UntilNoChange,int,sorted,153005570981928,153005570984837,2909
WhileNeeded,int,sorted,153005571012575,153005571015945,3370
PassPerItem,int,sorted,153005571140243,153005574467883,3327640
UntilNoChange,int,sorted,153005574507200,153005574509794,2594
WhileNeeded,int,sorted,153005574577565,153005574581407,3842
PassPerItem,int,sorted,153005574676229,153005577994544,3318315
UntilNoChange,int,sorted,153005578031464,153005578033928,2464
WhileNeeded,int,sorted,153005578059009,153005578062224,3215
PassPerItem,int,sorted,153005578151337,153005581488038,3336701
UntilNoChange,int,sorted,153005581533304,153005581536842,3538
WhileNeeded,int,sorted,153005581563889,153005581567861,3972
PassPerItem,int,sorted,153005581667862,153005584993266,3325404
UntilNoChange,int,sorted,153005585033797,153005585036515,2718
WhileNeeded,int,sorted,153005585062685,153005585066083,3398
PassPerItem,int,sorted,153005585267696,153005588565698,3298002
UntilNoChange,int,sorted,153005588614181,153005588617577,3396
WhileNeeded,int,sorted,153005588644913,153005588648282,3369
PassPerItem,int,sorted,153005588746759,153005592092973,3346214
UntilNoChange,int,sorted,153005592129402,153005592132438,3036
WhileNeeded,int,sorted,153005592153410,153005592157080,3670
PassPerItem,int,sorted,153005592308395,153005595712262,3403867
UntilNoChange,int,sorted,153005595758601,153005595761253,2652
WhileNeeded,int,sorted,153005595793709,153005595797191,3482
PassPerItem,int,sorted,153005595882909,153005599189806,3306897
UntilNoChange,int,sorted,153005599241777,153005599244385,2608
WhileNeeded,int,sorted,153005599266812,153005599269010,2198
PassPerItem,int,sorted,153005599342541,153005602626740,3284199
UntilNoChange,int,sorted,153005602701978,153005602705056,3078
WhileNeeded,int,sorted,153005602729201,153005602731358,2157
PassPerItem,int,sorted,153005602805471,153005606111248,3305777
UntilNoChange,int,sorted,153005606153003,153005606157256,4253
WhileNeeded,int,sorted,153005606197333,153005606199464,2131
PassPerItem,int,sorted,153005606281074,153005609627484,3346410
UntilNoChange,int,sorted,153005609666092,153005609668574,2482
WhileNeeded,int,sorted,153005609690522,153005609693668,3146
PassPerItem,int,sorted,153005609781290,153005613182338,3401048
UntilNoChange,int,sorted,153005613221790,153005613225728,3938
WhileNeeded,int,sorted,153005613259270,153005613262477,3207
PassPerItem,int,sorted,153005613345446,153005616727603,3382157
UntilNoChange,int,sorted,153005616772609,153005616775466,2857
WhileNeeded,int,sorted,153005616794716,153005616797308,2592
PassPerItem,int,sorted,153005616859908,153005620189871,3329963
UntilNoChange,int,sorted,153005620233582,153005620236173,2591
WhileNeeded,int,sorted,153005620274938,153005620277239,2301
PassPerItem,int,sorted,153005620345890,153005623571571,3225681
UntilNoChange,int,sorted,153005623605574,153005623608102,2528
WhileNeeded,int,sorted,153005623627956,153005623630047,2091
PassPerItem,int,sorted,153005623702419,153005626974345,3271926
UntilNoChange,int,sorted,153005627015417,153005627017954,2537
WhileNeeded,int,sorted,153005627036698,153005627038860,2162
PassPerItem,int,sorted,153005627094874,153005630303466,3208592
UntilNoChange,int,sorted,153005630338936,153005630341467,2531
WhileNeeded,int,sorted,153005630361119,153005630363230,2111
PassPerItem,int,sorted,153005630415735,153005633634103,3218368
UntilNoChange,int,sorted,153005633668905,153005633671620,2715
WhileNeeded,int,sorted,153005633689773,153005633691974,2201
PassPerItem,int,sorted,153005633784266,153005639166164,5381898
UntilNoChange,int,sorted,153005639204278,153005639206907,2629
WhileNeeded,int,sorted,153005639226686,153005639228816,2130
PassPerItem,int,sorted,153005639285844,153005642558397,3272553
UntilNoChange,int,sorted,153005642599866,153005642602439,2573
WhileNeeded,int,sorted,153005642621276,153005642623502,2226
PassPerItem,int,sorted,153005642681697,153005646020621,3338924
UntilNoChange,int,sorted,153005646057671,153005646060207,2536
WhileNeeded,int,sorted,153005646079547,153005646081711,2164
PassPerItem,int,sorted,153005646143963,153005649429653,3285690
UntilNoChange,int,sorted,153005649468899,153005649472180,3281
WhileNeeded,int,sorted,153005649492240,153005649494336,2096
PassPerItem,int,sorted,153005649569927,153005653119406,3549479
UntilNoChange,int,sorted,153005653161193,153005653163778,2585
WhileNeeded,int,sorted,153005653182740,153005653184894,2154
PassPerItem,int,sorted,153005653253251,153005656633764,3380513
UntilNoChange,int,sorted,153005656681025,153005656683555,2530
WhileNeeded,int,sorted,153005656710918,153005656714554,3636
PassPerItem,int,sorted,153005656835354,153005660150013,3314659
UntilNoChange,int,sorted,153005660185161,153005660188127,2966
WhileNeeded,int,sorted,153005660207101,153005660209233,2132
PassPerItem,int,sorted,153005660284982,153005664182192,3897210
UntilNoChange,int,sorted,153005664239879,153005664244277,4398
WhileNeeded,int,sorted,153005664272933,153005664275082,2149
PassPerItem,int,sorted,153005664353758,153005667760160,3406402
UntilNoChange,int,sorted,153005667797777,153005667800354,2577
WhileNeeded,int,sorted,153005667846711,153005667849974,3263
PassPerItem,int,sorted,153005667928089,153005671196755,3268666
UntilNoChange,int,sorted,153005671235835,153005671239863,4028
WhileNeeded,int,sorted,153005671273330,153005671277237,3907
PassPerItem,int,sorted,153005671374267,153005674884827,3510560
UntilNoChange,int,sorted,153005674926607,153005674929336,2729
WhileNeeded,int,sorted,153005674951175,153005674953407,2232
PassPerItem,int,sorted,153005675023225,153005678307192,3283967
UntilNoChange,int,sorted,153005678348025,153005678350682,2657
WhileNeeded,int,sorted,153005678369794,153005678372041,2247
PassPerItem,int,sorted,153005678452848,153005681749556,3296708
UntilNoChange,int,sorted,153005681787971,153005681790533,2562
WhileNeeded,int,sorted,153005681809565,153005681811660,2095
PassPerItem,int,sorted,153005681881145,153005685099567,3218422
UntilNoChange,int,sorted,153005685134676,153005685137379,2703
WhileNeeded,int,sorted,153005685161076,153005685163233,2157
PassPerItem,int,sorted,153005685227101,153005688469968,3242867
UntilNoChange,int,sorted,153005688502887,153005688505453,2566
WhileNeeded,int,sorted,153005688523460,153005688525584,2124
